pair_rank_global,cluster_id,cluster_nome,cod_mun_a,nome_a,uf_a,cod_mun_b,nome_b,uf_b,dist_socio,dist_rqual,divergencia,indicador_dominante,divergencia_ponderada,IND2_a,IND4_a,IND5_a,IND8_a,IND9_a,INF1_a,INF4-UP_a,IND2_b,IND4_b,IND5_b,IND8_b,IND9_b,INF1_b,INF4-UP_b
1776,1,C1: Intermediário,3510906,Cássia dos Coqueiros,SP,4313334,Nova Ramada,RS,1.6563434311284173,9.367132755016813,5.655308297374027,IND5,1.626915111509368,4.095716129995789,-2.3974281824963986,-1.7828882657648082,0.6119921518258112,-0.5380586271402248,-0.2781941619064866,-0.6782378609246212,0.9516662401332556,0.7161735210146019,0.9832236367898556,0.6183441218462047,0.3051151002941978,5.086736578259111,-0.2644629736374883
1777,1,C1: Intermediário,3525805,Júlio Mesquita,SP,4322152,Tunas,RS,1.9168885076150457,10.840139816477834,5.655070583270306,IND5,2.7886587474044986,-0.1210403855389075,0.8599059021119553,0.4288325153285724,0.4342742488566566,1.0525441005445808,-0.79697595798019,-0.622029342377357,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
1778,1,C1: Intermediário,3129707,Ibiraci,MG,3522703,Itápolis,SP,1.3475275601022618,7.6192370649528325,5.654234677560424,IND5,0.5478218599891054,4.274661089234527,-0.3356424665892343,-0.3160343698111515,-1.513174114453626,1.2583728069095954,-0.7925937617817651,-0.7011665475284712,0.1837939754358485,0.2524566810067169,0.6153827377413424,0.3567293306452891,0.6261651914328231,-0.7627260881492468,2.3571674262593225
1779,1,C1: Intermediário,3129905,Ibitiúra de Minas,MG,5221700,Uruana,GO,1.6986374896672265,9.601503051748807,5.652473293743991,IND5,1.0526278057015794,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273,-0.2679565077485148,0.2872958815176366,-0.8741669904680583,0.3615754617675651,-1.5533791280433604,-0.0389396930875443,-0.7330018816381328
1780,1,C1: Intermediário,3131406,Ipiaçu,MG,5104500,Indiavaí,MT,1.6422348806015543,9.280809241947129,5.6513287751483015,IND5,0.4666361482951654,4.274661089234527,-0.0657126917152978,-0.4041620027607923,-2.3897241768136257,0.9024829830673446,-0.8104404411610127,1.7046653388215958,-0.4902072642803284,1.0511070734168777,0.3892216193041675,0.5635692045280379,0.0472685694155866,0.4794694663342076,-0.0643736463167198
1781,2,C2: Nordeste Vulnerável,2202752,Colônia do Gurguéia,PI,2407401,Martins,RN,1.2631102387300024,7.137099877167771,5.65041724204007,IND5,1.1126017595026916,4.274661089234527,0.4937933930215122,-1.8120402703771057,-1.604194294660204,1.109181414868706,0.0455024252335697,-0.2294235804326047,-0.425707905137869,-0.5894666832246935,0.1040659754383271,0.6560492843537286,1.1217940076421369,0.3956023156738855,2.1027418907134034
1782,1,C1: Intermediário,3522653,Itapirapuã Paulista,SP,4209177,Jupiá,SC,1.8448621082249592,10.424126941009451,5.650355595079518,IND5,1.2056529778820009,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224,-0.4285290411285797,-0.4930698249505241,0.7048702781390878,0.6314580078382387,0.4298984936648621,0.1546847639276629,0.8309430299811473
1783,1,C1: Intermediário,3105301,Bandeira do Sul,MG,3139508,Manhumirim,MG,1.7348372866680393,9.80231773230939,5.650280750816477,IND5,0.4720534881016954,-0.3584025774024983,0.5599707714021821,0.5370038217440607,0.5050207383821294,-0.6058239003975028,1.2414834765638556,-0.6025343205873741,-0.4821457923498835,-1.9612190833399532,-0.2655904641183011,-4.20162937971753,0.2728272237348052,-1.1590400702587418,-0.6726452759396558
1784,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,3138682,Luislândia,MG,1.3549712585461224,7.651880674160684,5.647264191215281,IND5,0.8139410221692178,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,0.4554193189285552,-0.4793850180922365,-0.6859854191239835,0.6786643924184782,1.2088196610865771,-0.8460154557320098,-0.7257034062603348
1785,1,C1: Intermediário,3522158,Itaóca,SP,5203962,Buritinópolis,GO,1.640708597043435,9.259951672849507,5.643873436082503,IND5,1.3846788980147198,0.1271778712996896,-2.071285668215755,-1.674504603519351,-0.743175167415499,0.6832904757677284,0.8866354182309338,-0.6486560498163063,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
1786,3,C3: Norte/Amazônico,5102504,Cáceres,MT,5105101,Juara,MT,1.3014871207414807,7.344854328708704,5.6434321984537,IND5,1.1886238611874669,-0.4813495039654087,-0.0535269870630759,0.5852396989835177,0.4814257613973814,-0.467205373295462,-0.5617955596515352,2.3408857092770057,-0.8448892781232074,-0.2664423251355746,-1.2716236692571137,-0.0681772364019221,1.0266400105553664,0.3380413256068211,-0.5867231102114011
1787,1,C1: Intermediário,3153004,Pratinha,MG,5200100,Abadiânia,GO,1.7632868625963276,9.948010001819645,5.641742252607775,IND5,1.318457849420403,-0.3499581286776154,-1.2189132642893308,-1.7184998564080145,-4.20162937971753,-0.4397033364401437,0.5235077281258746,2.699865836896199,-0.2012986709950686,-0.2345595062356584,0.5231671638920798,0.3364922744686404,0.3048662033455108,-0.3785137264039652,-0.513117341870491
1788,2,C2: Nordeste Vulnerável,2401800,Brejinho,RN,2603504,Camocim de São Félix,PE,1.134335283841679,6.399605219878707,5.641722782847145,IND5,1.2731721015057382,2.4814499821928577,0.788450210177554,-1.5772650578968377,0.584189266654589,-0.8058448334460878,0.8185391088418916,-0.7102168632452224,-0.5180925251347461,-0.0580854330163821,0.6153730490063207,0.4165825112851742,0.316881461226796,0.5547940546880326,3.131133164894432
1789,2,C2: Nordeste Vulnerável,2202174,Campo Largo do Piauí,PI,2404606,Ielmo Marinho,RN,1.12660304455335,6.355682791225271,5.641457136398536,IND5,1.5248591612696998,-0.0365503960966804,0.7209146835659757,1.0926186825526714,0.5421336349476438,0.1078357593488977,-0.5981096443279537,1.2990029606565474,4.274661089234527,0.7846478812788188,-1.5334711451352967,0.4012612989648917,-1.8806383198718413,1.378368615934363,-0.5432505566591407
1790,1,C1: Intermediário,3116704,Coimbra,MG,3139508,Manhumirim,MG,1.787566191224579,10.084062181717277,5.641224490360229,IND5,0.4780647709561017,-0.3995896461270952,0.795679871360315,0.5472243187666556,0.6575147863239875,-0.2020355972352548,0.966277223892352,-0.6967838149637587,-0.4821457923498835,-1.9612190833399532,-0.2655904641183011,-4.20162937971753,0.2728272237348052,-1.1590400702587418,-0.6726452759396558
1791,1,C1: Intermediário,3555901,Uru,SP,4300554,Alto Alegre,RS,1.688300876415256,9.5239042519325,5.641117871426653,IND5,1.2025475757146695,-0.1615449213625262,-0.5505839949598729,-1.0404170353875892,-4.20162937971753,0.603859492217616,-0.8476697616467377,-0.7133598265336676,-0.3739036579536079,0.4155594764246595,1.004177141063669,0.3441494705020388,-0.5564306015115099,-0.1696411121740066,0.9641774521906454
1792,1,C1: Intermediário,5003108,Corguinho,MS,5211008,Itapirapuã,GO,1.7726437154388475,9.99888029838981,5.640659883124772,IND5,1.110272171570674,0.0013984331977187,-0.1520764642987331,-1.7187289129362493,0.566906866083184,-2.570204532269309,0.3148073477901263,-0.6353512445453481,0.3657783728550553,-1.1648131942457782,0.1689768727747287,-4.20162937971753,0.3157360372910891,-0.6494924080409995,-0.7044085244656797
1793,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2207751,Passagem Franca do Piauí,PI,1.3541102069881008,7.637995978292383,5.64060143202133,IND5,0.25715288301098566,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.3036823979912794,0.8822527382517256,0.351067817874107,0.0160962516130907,0.9538544299694416,-1.1491486758115037,-0.6844177433192171
1794,1,C1: Intermediário,3123858,Entre Folhas,MG,3140605,Materlândia,MG,1.6200055782173046,9.137636030379342,5.640496642483251,IND5,1.2154923918724885,-0.6790868690777528,1.3271709862291332,1.0894106039764535,0.1362334336915044,0.7084634098508356,-0.96604779883586,0.4828965152171785,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473
1795,1,C1: Intermediário,4118709,Paulo Frontin,PR,4317954,Santo Expedito do Sul,RS,1.8165091384533432,10.242535556180929,5.638581900701748,INF1,0.40486799040602056,0.2257090792548222,0.7087564896662037,1.0069875919040672,-3.511393297328047,1.4360268055160963,-0.0317354033510325,-0.6958657930068906,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
1796,1,C1: Intermediário,3136108,Joanésia,MG,3542800,Ribeira,SP,1.8121902091626099,10.217492207078765,5.638200752757591,IND5,1.554322372090723,0.3035658600593925,1.0788312485166458,1.1184076729969492,0.2096491999294252,-0.4860914852440032,0.511337818435729,1.7278593692673958,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1797,1,C1: Intermediário,3163805,São Miguel do Anta,MG,3542800,Ribeira,SP,1.7727883912786537,9.995140173187725,5.638089811915155,IND5,1.2096419691909004,-0.4928471760180207,0.1409522111941126,0.5323755203089097,0.6324298939615999,0.1078114946564203,0.7509708687674131,-0.6866749896448066,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1798,0,C0: Urbano-Avançado,3133709,Itatiaiuçu,MG,3304110,Porto Real,RJ,1.59893160794786,9.013331645890426,5.637096418289861,IND5,0.207987167084166,1.762325734023109,-1.1352555404997655,0.0507573897862726,-0.3938838983590373,0.1426366127520505,-0.5276386797878606,-0.7671933961175473,-0.5307876370929446,0.1998427176508957,0.7399976328025721,0.1215383450003072,0.9881097903985128,-0.2847869617990358,-0.5788752545422812
1799,1,C1: Intermediário,3549201,São João das Duas Pontes,SP,4322152,Tunas,RS,1.8809148904705788,10.598403065004403,5.634706340550116,IND5,2.6223183427344687,-0.1311494561722878,0.6384675887524708,0.1460174071655801,-0.9177737787316188,0.749198516719316,-1.0459070954425589,-0.6966800937884262,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
1800,1,C1: Intermediário,5005004,Jardim,MS,5211008,Itapirapuã,GO,1.5345745146593808,8.640938642892838,5.630836792034157,IND5,0.408801649424838,-0.4853157784899831,-1.3858269808452628,-0.5260754383498102,0.3091430579452836,-0.3465284466523713,-0.4994550043806457,-0.7188438778833949,0.3657783728550553,-1.1648131942457782,0.1689768727747287,-4.20162937971753,0.3157360372910891,-0.6494924080409995,-0.7044085244656797
1801,1,C1: Intermediário,4107306,Doutor Camargo,PR,4317954,Santo Expedito do Sul,RS,1.527341087681685,8.599114992540667,5.630120905057913,INF1,0.40849304980955076,0.1087267318765732,0.0344822675303536,0.3132558487525977,-0.052050747007999,-0.1937159904149982,-0.1083323336690777,-0.7015983011682073,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
1802,1,C1: Intermediário,3157401,Santa Cruz do Escalvado,MG,3542800,Ribeira,SP,1.7277621908184355,9.727323227053645,5.630012783655041,IND5,1.4102199455647395,-0.5991302463111603,-0.4428374900351486,0.8734019966831261,0.3253206992403756,-0.3363422225717138,0.6698204436882467,0.2353631748813023,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1803,2,C2: Nordeste Vulnerável,2101103,Axixá,MA,2933000,Valente,BA,0.9670116895212053,5.444260760072043,5.629984428769073,IND5,1.4223140989546814,0.3282331046806788,-0.9069729855403196,-1.5904710514135,-0.3818100035931329,-4.166155319285168,0.5426407442845073,-0.6942446091451773,-0.1767654050543446,0.7520908346250003,0.8590171911150446,-0.1525164911471139,1.4360268055160963,-0.1135468026433824,-0.0346054916951152
1804,2,C2: Nordeste Vulnerável,2909109,Coribe,BA,2920403,Manoel Vitorino,BA,1.190445551468525,6.701812802753279,5.629667639024988,IND5,2.161759709770457,-0.2301622290075553,-0.9026457379404312,-0.5675506771162115,-0.9398593428284292,-0.6347929889758096,0.3092449072257642,-0.1376776319087405,4.138480608091535,0.6050357118608835,-4.290501181611894,0.2599768248065152,-0.5131732339470237,3.6750108114132063,-0.5772744530765438
1805,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2933406,Wagner,BA,1.4993182646875687,8.43910476507471,5.6286279959409695,IND5,0.9070917668680474,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.2964247981442092,0.0736497271533899,-0.768247286672799,0.4675453940594152,-2.0859781291382347,2.5821706258782084,-0.6244183487894129
1806,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2911006,Floresta Azul,BA,1.2997638921204582,7.313555949098296,5.6268342179747695,IND5,1.185800687907482,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.6721819112295214,-0.2346950531937269,-1.248235656102345,-0.6805049541427375,0.010145902819716,0.7439113303369966,-0.6416930535513973
1807,1,C1: Intermediário,3120201,Cristais,MG,4322152,Tunas,RS,1.8463437587891935,10.387674971813581,5.626078522343853,IND5,2.974348016227067,-0.5558441782577519,-0.0084489435906746,0.7445449289837949,0.0148422992915619,0.0237086887363769,0.781468719300679,-0.6944003446897896,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
1808,1,C1: Intermediário,3504305,Avaí,SP,4322301,Tuparendi,RS,1.857998995167995,10.44925549398549,5.6239295691420805,IND4,0.31668627619792344,3.587866149474454,0.6791108093057653,0.8485373016734638,-4.20162937971753,0.1713501970768531,-0.6856442198717966,-0.3825670111145817,0.3653704781928039,-1.566644626593426,0.3794874016492301,0.5317271460134774,0.082929470307898,-0.1890491335173018,-0.1465122054097654
1809,2,C2: Nordeste Vulnerável,2104008,Esperantinópolis,MA,2106672,Milagres do Maranhão,MA,1.4304676739827167,8.04341197307084,5.622924665646865,IND5,1.1817041305209675,-0.8358688129955292,-0.6641259652631091,-1.2411806257398637,0.0274256669937747,-0.9934585514964082,0.1370079197131654,-0.2974220735819919,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959
1810,1,C1: Intermediário,3169109,Toledo,MG,4322152,Tunas,RS,1.7628913824018957,9.910813857364806,5.621908389069132,IND5,2.8100637777227333,0.0535542882400597,-0.2938926006900646,0.4652257534999736,0.6144090791588697,0.7084634098508356,0.1169248111418314,-0.2942454701132897,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
1811,1,C1: Intermediário,3517703,Guará,SP,3542800,Ribeira,SP,1.7689686436692733,9.943861043204421,5.621276031754382,IND5,1.2830756756868889,-0.1061175620289049,-0.4081761015450318,0.6572288996587455,0.5393427340717931,0.1308420048015347,-0.5088264792570575,1.660426167921502,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1812,2,C2: Nordeste Vulnerável,2102358,Buritirana,MA,2106672,Milagres do Maranhão,MA,1.4259946613149355,8.01485480890274,5.620536332086658,IND5,0.5698602130575109,-0.8462881788894864,0.7556470504978742,-0.1874721072130465,0.0717548346327539,-0.1413002569805162,-0.5756045631461616,-0.2113569401632773,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959
1813,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,2505303,Curral Velho,PB,1.4088182696302705,7.9180432898132205,5.620343982528622,IND8,0.24614984224166897,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,0.1657751068500185,0.8241935747809632,0.6236169168153698,0.4388798686110673,-1.610197339496001,3.26234651299768,-0.4221244183886743
1814,1,C1: Intermediário,3148202,Patrocínio do Muriaé,MG,3542800,Ribeira,SP,1.6994321603803992,9.551306902599672,5.62029313064278,IND5,1.4717753332497265,0.1015032586745518,0.9816554774511002,0.9780596332969024,0.0555046506413054,-0.6092151769005753,-0.3034018443338481,0.3143391807175353,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1815,1,C1: Intermediário,3142205,Miraí,MG,3542800,Ribeira,SP,1.7257626822729235,9.698362336329367,5.61975434416993,IND5,1.1345969700753842,-0.7988941442961626,0.7009305378699225,0.4047825907134325,0.4638195870061256,0.5213841399752219,0.3618259939454336,-0.7111277316432687,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
1816,1,C1: Intermediário,3537701,Piacatu,SP,4322152,Tunas,RS,1.900612843703044,10.679397840666594,5.618923322774432,IND5,2.8173706453782046,-0.3126956241336443,0.5347078828427635,0.4776490283526114,0.644017504653173,1.0470326117079567,-0.805912843097448,-0.6258841227616952,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
1817,1,C1: Intermediário,4100509,Altônia,PR,4322152,Tunas,RS,1.8045424162659176,10.139094157542363,5.6186510555425,IND5,2.585676197725353,-0.247589569079204,0.7697340335032103,0.0837177378541213,0.3160519747378142,-0.0186063535380569,-0.2514954131020697,-0.7158536939141916,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
